37600|107070|2022|ENTRY_SUBMIT|1|N|Y|xmlparam=<EntryList><Entry><ReportName>Dec&amp;Jan petty cash</ReportName><ReportID>3A36D3F03CEE439294E0</ReportID><EntryDate>2023-01-29</EntryDate><ExpType>*ннн FLOWERS</ExpType><TransAmount>1500.00</TransAmount><TransCrn>CNY</TransCrn><RptKey>37600</RptKey><RpeKey>107071</RpeKey></Entry></EntryList>;lines=нннн: 3A36D3F03CEE439294E0 Dec&Jan petty cashнн: 2023-01-29, *ннн FLOWERS, 1500.00 CNY;CurrentDate=2023-02-14 04:47:03||2023-03-18 10:02:00|||
37600|107071|2022|ENTRY_SUBMIT|1|N|Y|xmlparam=<EntryList><Entry><ReportName>Dec&amp;Jan petty cash</ReportName><ReportID>3A36D3F03CEE439294E0</ReportID><EntryDate>2023-01-29</EntryDate><ExpType>*ннн FLOWERS</ExpType><TransAmount>1500.00</TransAmount><TransCrn>CNY</TransCrn><RptKey>37600</RptKey><RpeKey>107070</RpeKey></Entry></EntryList>;lines=нннн: 3A36D3F03CEE439294E0 Dec&Jan petty cashнн: 2023-01-29, *ннн FLOWERS, 1500.00 CNY;CurrentDate=2023-02-14 04:47:03||2023-03-18 10:02:00|||
37600|107078|2022|ENTRY_SUBMIT|1|N|Y|xmlparam=<EntryList><Entry><ReportName>Dec&amp;Jan petty cash</ReportName><ReportID>3A36D3F03CEE439294E0</ReportID><EntryDate>2023-01-29</EntryDate><ExpType>*ннннннннн  OT TRAVEL - IN CITY</ExpType><TransAmount>43.23</TransAmount><TransCrn>CNY</TransCrn><RptKey>37600</RptKey><RpeKey>107080</RpeKey></Entry></EntryList>;lines=нннн: 3A36D3F03CEE439294E0 Dec&Jan petty cashнн: 2023-01-29, *ннннннннн  OT TRAVEL - IN CITY, 43.23 CNY;CurrentDate=2023-02-14 04:47:03||2023-03-18 10:02:00|||
37600|107080|2022|ENTRY_SUBMIT|1|N|Y|xmlparam=<EntryList><Entry><ReportName>Dec&amp;Jan petty cash</ReportName><ReportID>3A36D3F03CEE439294E0</ReportID><EntryDate>2023-01-29</EntryDate><ExpType>*ннннннннн  OT TRAVEL - IN CITY</ExpType><TransAmount>43.61</TransAmount><TransCrn>CNY</TransCrn><RptKey>37600</RptKey><RpeKey>107078</RpeKey></Entry></EntryList>;lines=нннн: 3A36D3F03CEE439294E0 Dec&Jan petty cashнн: 2023-01-29, *ннннннннн  OT TRAVEL - IN CITY, 43.61 CNY;CurrentDate=2023-02-14 04:47:03||2023-03-18 10:02:00|||
37604|107112|2297|ENTRY_SAVE|1|N|Y|||2023-02-10 11:03:00|||
37606|107134|2297|ENTRY_SAVE|1|N|Y|||2023-03-20 10:02:00|||
37606|108526|2297|ENTRY_SAVE|1|N|Y|||2023-03-20 10:02:00|||
37607|107139|2297|ENTRY_SAVE|1|N|Y|||2023-03-18 10:02:00|||
37664|107403|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107403|2295|ENTRY_SAVE|1|N|Y|||2023-03-03 11:02:00|||
37664|107404|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107404|2295|ENTRY_SAVE|1|N|Y|||2023-03-03 11:02:00|||
37664|107405|2258|ENTRY_SAVE|1|N|Y|||2023-03-03 11:02:00|||
37664|107405|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107406|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107407|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107408|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107409|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107410|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107411|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107412|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107413|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107414|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107415|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107416|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107417|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107418|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107419|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107420|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107421|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107422|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107423|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107424|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37664|107425|2285|ENTRY_SAVE|3|N|Y|||2023-03-03 11:02:00|||
37665|107430|2022|ENTRY_SUBMIT|1|N|Y|xmlparam=<EntryList><Entry><ReportName>Retail training meeting  HZ -SY</ReportName><ReportID>EDD141A089C54FEB8127</ReportID><EntryDate>2023-02-06</EntryDate><ExpType>*Travel local transportation(нннннн)</ExpType><TransAmount>5.00</TransAmount><TransCrn>CNY</TransCrn><RptKey>37665</RptKey><RpeKey>107431</RpeKey></Entry><Entry><ReportName>Retail training meeting  HZ -SY</ReportName><ReportID>EDD141A089C54FEB8127</ReportID><EntryDate>2023-02-06</EntryDate><ExpType>*Travel local transportation(нннннн)</ExpType><TransAmount>5.00</TransAmount><TransCrn>CNY</TransCrn><RptKey>37665</RptKey><RpeKey>107433</RpeKey></Entry></EntryList>;lines=Report: EDD141A089C54FEB8127 Retail training meeting  HZ -SY Expense: 2023-02-06, *Travel local transportation(нннннн), 5.00 CNYReport: EDD141A089C54FEB8127 Retail training meeting  HZ -SY Expense: 2023-02-06, *Travel local transportation(нннннн), 5.00 CNY;CurrentDate=2023-02-24 04:07:14||2023-03-23 10:03:00|||
